velocity,geo_altitude,vertical_rate,speed_change,altitude_change,true_track,anomaly,anomaly_score,risk_score,risk_level,latitude,longitude,time_position,next_latitude,next_longitude,pred_latitude,pred_longitude
235.34,12291.06,0.0,-3.1299999999999955,60.95999999999913,217.9,Normal,0.1671650722218188,0,LOW,35.2918,-77.8675,2025-08-19 10:43:58,39.5505,-6.2559,38.234044999999945,2.3348250000000026
217.06,11887.2,0.0,-1.0500000000000114,2072.640000000001,245.2,Normal,0.16563775333982628,2,LOW,39.5505,-6.2559,2025-08-19 10:43:58,39.158,-7.3528,37.82525099999996,-2.9998300000000007
218.11,9814.56,-12.68,-28.19,-922.0200000000004,243.98,Normal,0.07591608303049224,0,LOW,39.158,-7.3528,2025-08-19 10:43:58,40.8877,-73.3986,37.503898000000056,-37.063626000000006
230.89,8694.42,0.33,-5.460000000000008,-2011.6800000000003,47.71,Normal,0.11558338660081952,2,LOW,40.8877,-73.3986,2025-08-19 10:43:58,50.9025,14.3782,47.22674500000003,4.340023999999997
174.95,5928.36,-5.53,-34.75,-5821.680000000001,166.74,Normal,0.08396771750598964,2,LOW,50.9025,14.3782,2025-08-19 10:43:58,51.6408,10.9091,46.41418800000004,15.940427000000009
182.37,6377.94,0.0,181.34,289.5599999999995,327.21,Normal,0.06300724527389856,0,LOW,51.6408,10.9091,2025-08-19 10:43:58,48.9369,2.5168,41.23323000000004,-3.3663710000000036
177.11,9197.34,0.0,-5.259999999999991,2819.4000000000005,192.58,Normal,0.1402564525044251,2,LOW,48.9369,2.5168,2025-08-19 10:43:58,41.1524,1.8834,41.821071999999965,-3.0068090000000014
209.7,11750.04,0.0,5.069999999999993,6294.120000000001,229.08,Normal,0.13458326502980933,2,LOW,41.1524,1.8834,2025-08-19 10:43:58,43.0674,8.2527,40.493794999999956,19.138045000000005
180.78,3947.16,-10.08,103.44,3688.08,114.01,Normal,0.04171451212739696,2,LOW,43.0674,8.2527,2025-08-19 10:43:58,36.8926,-81.2979,37.76174300000002,-50.62464999999997
239.19,11658.6,0.0,58.41,7711.44,238.63,Normal,0.13750361889428242,2,LOW,36.8926,-81.2979,2025-08-19 10:43:58,33.1382,-97.1291,35.461853999999995,-67.68735700000005
110.44,1051.56,-2.28,-128.75,-10607.04,146.98,Normal,0.07019414512758071,2,LOW,33.1382,-97.1291,2025-08-19 10:43:58,48.2052,1.1367,44.002610999999995,-6.523533999999991
204.63,5455.92,-7.15,114.67,3893.82,22.31,Normal,0.03306274159499667,2,LOW,48.2052,1.1367,2025-08-19 10:43:58,40.8855,-3.7722,41.29904099999999,6.2722739999999995
220.45,11506.2,-0.33,175.69,11216.64,25.43,Normal,0.049343719000718766,2,LOW,40.8855,-3.7722,2025-08-19 10:43:58,53.7684,8.6819,47.986821999999975,12.496044000000015
30.97,198.12,-0.65,-189.48,-11308.08,258.5,Normal,0.04570880113799958,2,LOW,53.7684,8.6819,2025-08-19 10:43:58,43.4975,5.1284,41.44133099999996,3.1507290000000086
80.04,510.54,-2.28,49.07000000000001,312.42,133.96,Normal,0.0764315351755358,0,LOW,43.4975,5.1284,2025-08-19 10:43:58,47.4476,8.4573,43.67356900000001,6.578494999999993
89.96,1562.1,4.88,-108.98,-3886.2,206.13,Normal,0.06154324911687298,2,LOW,47.4476,8.4573,2025-08-19 10:43:58,46.9451,9.0545,43.31576499999996,2.509517999999999
55.77,3154.68,-0.98,-24.270000000000003,2644.14,284.42,Normal,0.06610988137738683,2,LOW,46.9451,9.0545,2025-08-19 10:43:58,37.6304,24.3504,36.578991,24.534008999999983
193.2,6377.94,7.15,137.42999999999998,3223.26,285.44,Normal,0.056868494878437814,2,LOW,37.6304,24.3504,2025-08-19 10:43:58,48.2763,3.8743,45.326028000000036,8.028579999999984
217.08,7901.94,-10.4,23.880000000000024,1524.0,340.19,Normal,0.052204366948840564,2,LOW,48.2763,3.8743,2025-08-19 10:43:58,54.8134,-10.721,47.35149499999999,-12.406901000000003
255.65,11361.42,0.0,38.56999999999999,3459.4800000000005,297.7,Normal,0.15543991386430733,2,LOW,54.8134,-10.721,2025-08-19 10:43:58,32.2324,-107.7277,34.77135799999997,-60.91719600000004
246.3,10736.58,0.0,163.76,10622.28,108.51,Normal,0.09306984103096949,2,LOW,32.2324,-107.7277,2025-08-19 10:43:58,32.5328,-111.4742,36.054692999999965,-49.22793199999997
62.98,2506.98,2.6,-139.81,-1638.2999999999995,137.32,Normal,0.06033912653066498,2,LOW,32.5328,-111.4742,2025-08-19 10:43:58,51.9518,4.4387,46.052419999999955,5.725237000000002
9.49,68.58,-0.98,-235.17,-12877.8,77.47,Anomaly,-0.012065712864868572,5,MEDIUM,51.9518,4.4387,2025-08-19 10:43:58,36.6115,-78.5392,38.08852899999999,-70.25541700000007
232.47,10690.86,0.0,83.75,632.460000000001,28.27,Normal,0.10999315016017419,0,LOW,36.6115,-78.5392,2025-08-19 10:43:58,45.5396,12.0002,40.16904000000002,13.391450999999988
244.66,12946.38,0.33,-7.060000000000002,38.09999999999855,125.33,Normal,0.13257776856850995,0,LOW,45.5396,12.0002,2025-08-19 10:43:58,40.5053,25.8756,39.80415399999995,20.58479800000002
238.5,11833.86,0.0,7.4199999999999875,-1371.5999999999983,132.46,Normal,0.15254512166561346,2,LOW,40.5053,25.8756,2025-08-19 10:43:58,50.1329,-5.5388,47.23216299999999,-6.750442999999999
247.81,11597.64,0.0,-31.329999999999984,289.5599999999995,68.44,Normal,0.1376264217275709,0,LOW,50.1329,-5.5388,2025-08-19 10:43:58,37.2415,-76.1168,37.742483000000036,-60.35175499999988
231.08,13205.46,0.0,-9.47999999999999,1554.4799999999996,35.21,Normal,0.10397161367442581,2,LOW,37.2415,-76.1168,2025-08-19 10:43:58,53.5752,-0.8425,49.7594140000001,-1.4790189999999988
25.54,213.36,2.93,-235.37000000000003,-9364.98,350.73,Anomaly,-0.02705327949995917,5,MEDIUM,53.5752,-0.8425,2025-08-19 10:43:58,54.4706,-9.8794,46.588737000000016,-1.267508
242.67,10751.82,0.0,217.13,10538.46,282.24,Normal,0.10115678249579046,2,LOW,54.4706,-9.8794,2025-08-19 10:43:58,45.1436,17.6274,44.773421000000006,15.295849000000025
256.67,11018.52,-0.33,215.11,10820.4,96.21,Normal,0.05326552196548606,2,LOW,45.1436,17.6274,2025-08-19 10:43:58,51.7667,11.7284,44.581369000000024,11.13633899999999
41.56,198.12,-0.98,-102.79,-1249.6799999999998,291.8,Normal,0.06244257334299497,2,LOW,51.7667,11.7284,2025-08-19 10:43:58,46.4647,13.4492,42.428936,5.215596000000005
211.67,9540.24,0.0,-31.0,-1211.58,154.06,Normal,0.13818537083554044,2,LOW,46.4647,13.4492,2025-08-19 10:43:58,44.2102,14.6341,43.78373500000001,10.645718999999994
275.24,11711.94,-0.33,33.0,320.0400000000009,126.33,Normal,0.1219249475365245,0,LOW,44.2102,14.6341,2025-08-19 10:43:58,35.2743,142.5369,36.77323000000002,92.64679399999996
260.91,9578.34,6.83,236.75000000000003,9387.84,88.53,Anomaly,-0.004589452569419006,5,MEDIUM,35.2743,142.5369,2025-08-19 10:43:58,38.2015,-7.8882,36.273082000000024,-8.483468999999992
215.5,11003.28,0.0,-34.66999999999999,1569.7200000000012,290.25,Normal,0.15126626896596085,2,LOW,38.2015,-7.8882,2025-08-19 10:43:58,36.0517,-80.25,38.64607399999999,-44.18621000000002
226.37,11986.26,0.0,163.28,10576.56,53.78,Normal,0.07450772198151806,2,LOW,36.0517,-80.25,2025-08-19 10:43:58,44.7633,-118.4434,44.048239000000024,-74.82638900000005
259.96,12047.22,0.0,0.8299999999999841,2948.9399999999987,2.04,Normal,0.09384857495116194,2,LOW,44.7633,-118.4434,2025-08-19 10:43:58,35.453,139.9264,30.44388399999998,94.77575000000007
131.13,1844.04,16.58,-17.080000000000013,-4610.1,96.99,Normal,0.008997537311350445,4,MEDIUM,35.453,139.9264,2025-08-19 10:43:58,42.4163,141.3319,39.38825399999996,96.80118499999995
184.84,5189.22,15.61,-53.56,-6134.099999999999,241.58,Normal,0.02252538548950933,4,MEDIUM,42.4163,141.3319,2025-08-19 10:43:58,60.6082,-147.4463,55.37381099999996,-124.17763699999985
242.39,11681.46,0.0,81.35,8039.0999999999985,282.5,Normal,0.12014836079641794,2,LOW,60.6082,-147.4463,2025-08-19 10:43:58,57.2443,37.8055,46.258579999999974,19.896905999999994
223.99,8359.14,-10.4,179.72,7650.48,200.43,Normal,0.008316897630572528,2,LOW,57.2443,37.8055,2025-08-19 10:43:58,25.3394,-80.8838,32.35262499999997,-45.369781999999994
190.4,5532.12,-8.78,162.06,2834.64,24.42,Normal,0.028158499700273176,2,LOW,25.3394,-80.8838,2025-08-19 10:43:58,43.0247,-77.4049,41.14821199999997,-45.754655999999976
221.42,10302.24,0.0,-2.5700000000000216,1943.1000000000004,262.79,Normal,0.16636273593160006,2,LOW,43.0247,-77.4049,2025-08-19 10:43:58,49.8999,11.1086,47.60217499999999,1.8712849999999974
63.78,3009.9,0.0,-157.64,-7292.34,228.6,Normal,0.07049285490261986,2,LOW,49.8999,11.1086,2025-08-19 10:43:58,38.2754,-76.6201,39.46218,-57.63125200000006
83.52,2811.78,0.0,-145.93,-7940.039999999999,64.07,Normal,0.06432388379131321,2,LOW,38.2754,-76.6201,2025-08-19 10:43:58,40.5248,22.9609,39.27023500000004,12.573867000000009
21.09,9753.6,0.0,-62.42999999999999,6941.82,45.0,Normal,0.020388754020920552,2,LOW,40.5248,22.9609,2025-08-19 10:43:58,43.2972,-74.0084,40.03139799999999,-40.967301000000035
208.66,10256.52,0.0,187.57,502.9200000000001,264.91,Normal,0.12474507607932045,0,LOW,43.2972,-74.0084,2025-08-19 10:43:58,36.2316,-113.8051,37.23223600000002,-73.67339199999991
267.58,12595.86,0.0,130.45999999999998,10576.56,62.89,Normal,0.05189492390328798,2,LOW,36.2316,-113.8051,2025-08-19 10:43:58,39.5662,1.9479,39.11036200000007,5.937125000000004
165.83,4198.62,-9.43,-42.829999999999984,-6057.900000000001,92.67,Normal,0.04506575734619689,2,LOW,39.5662,1.9479,2025-08-19 10:43:58,50.1324,13.1942,44.966037000000014,9.6936
220.4,8221.98,8.45,54.56999999999999,4023.36,262.76,Normal,0.0830748812369041,2,LOW,50.1324,13.1942,2025-08-19 10:43:58,46.5479,2.3868,44.57814799999999,3.111793999999999
204.34,11689.08,0.0,-16.060000000000002,3467.1000000000004,175.52,Normal,0.14886953657341212,2,LOW,46.5479,2.3868,2025-08-19 10:43:58,52.9352,-7.2415,47.12138699999994,-3.5535759999999903
253.55,11330.94,0.0,39.04000000000002,-1348.7399999999998,297.29,Normal,0.14567080436410845,2,LOW,52.9352,-7.2415,2025-08-19 10:43:58,39.0587,-75.6846,38.44283400000002,-45.08992399999999
185.33,4046.22,-5.2,5.2900000000000205,-5798.8200000000015,24.43,Normal,0.048935622024822045,2,LOW,39.0587,-75.6846,2025-08-19 10:43:58,51.9043,0.0264,48.60513200000004,5.5174340000000015
135.88,3055.62,-6.83,-49.45000000000002,-990.6,14.25,Normal,0.03802833540517703,0,LOW,51.9043,0.0264,2025-08-19 10:43:58,18.3341,-97.7394,25.113026000000012,-50.485592000000004
236.71,11521.44,-10.73,100.83,8465.82,304.1,Normal,0.04707059069803443,2,LOW,18.3341,-97.7394,2025-08-19 10:43:58,-27.2827,153.1869,-6.4134729999999935,95.55560999999997
95.48,685.8,-4.23,-57.10000000000001,-1280.16,207.26,Normal,0.09216987001636284,2,LOW,-27.2827,153.1869,2025-08-19 10:43:58,-29.9962,150.0005,-12.756341000000013,107.18794900000006
215.41,11734.8,0.0,14.159999999999997,4952.999999999999,234.53,Normal,0.14761220976307604,2,LOW,-29.9962,150.0005,2025-08-19 10:43:58,40.0749,-2.3405,41.224648000000016,-2.0927350000000047
201.25,6781.8,-14.31,58.94999999999999,4686.3,286.03,Normal,0.039026621199089284,2,LOW,40.0749,-2.3405,2025-08-19 10:43:58,40.1472,-3.541,38.546470999999954,-8.589391000000004
142.3,2095.5,-5.2,100.49,1112.52,36.62,Normal,0.03761052037234269,2,LOW,40.1472,-3.541,2025-08-19 10:43:58,40.3431,-4.0255,38.96233500000002,-2.7447419999999987
41.81,982.98,3.9,0.8100000000000023,388.62,251.34,Normal,0.05606895974085896,0,LOW,40.3431,-4.0255,2025-08-19 10:43:58,46.9965,17.4737,44.24489200000004,11.479032000000002
210.5,11033.76,0.0,3.289999999999992,-312.4200000000001,32.52,Normal,0.12805813632475627,0,LOW,46.9965,17.4737,2025-08-19 10:43:58,48.1061,4.2758,45.31519999999998,-10.982445
245.82,9555.48,-11.05,174.6,9250.68,320.18,Normal,0.012328978944286195,2,LOW,48.1061,4.2758,2025-08-19 10:43:58,23.1153,-87.7015,30.259472999999975,-48.60637200000002
235.48,11361.42,0.0,-10.340000000000003,1805.9400000000005,203.43,Normal,0.1638586073813867,2,LOW,23.1153,-87.7015,2025-08-19 10:43:58,45.639,8.7189,44.56202500000002,3.8429140000000035
5.14,13106.4,0.0,-230.34,1744.9799999999996,253.12,Normal,0.0067923667401003085,2,LOW,45.639,8.7189,2025-08-19 10:43:58,30.8048,-82.4738,35.826843999999966,-39.806479000000074
232.83,10850.88,4.23,125.15,9235.44,26.79,Normal,0.057952544042834675,2,LOW,30.8048,-82.4738,2025-08-19 10:43:58,64.0761,-23.2901,55.65941300000008,-12.183719000000012
264.52,13502.64,0.0,264.52,396.2399999999998,271.56,Normal,0.058592858949924775,0,LOW,64.0761,-23.2901,2025-08-19 10:43:58,-27.1712,153.3017,-2.234443999999999,85.79843099999998
107.68,1615.44,-4.55,-144.17,-10614.66,284.1,Normal,0.04505842121180803,2,LOW,-27.1712,153.3017,2025-08-19 10:43:58,-37.6298,145.2956,-12.821453000000005,99.47750900000001
137.12,2019.3,-6.18,41.64,1333.5,236.01,Normal,0.07036992003989506,2,LOW,-37.6298,145.2956,2025-08-19 10:43:58,52.424,4.8754,38.873556999999984,15.841932999999981
139.14,1912.62,19.51,31.97999999999999,1234.44,86.61,Anomaly,-0.0012055089949755127,7,HIGH,52.424,4.8754,2025-08-19 10:43:58,52.1743,4.4471,49.945893,9.746022999999994
107.16,678.18,0.65,-123.57,-10683.24,32.85,Normal,0.041491162175501306,2,LOW,52.1743,4.4471,2025-08-19 10:43:58,34.9671,126.685,31.87576499999999,66.72487700000009
235.49,11330.94,5.53,-18.06,0.0,185.01,Normal,0.12816207940754704,0,LOW,34.9671,126.685,2025-08-19 10:43:58,37.2482,-80.0664,35.19893,-44.50228700000003
228.46,12298.68,0.0,-31.49999999999997,251.46000000000092,190.25,Normal,0.15044830442871793,0,LOW,37.2482,-80.0664,2025-08-19 10:43:58,42.5443,25.3844,42.43019700000001,19.269381999999972
235.5,11711.94,0.33,7.039999999999992,-586.7399999999998,118.58,Normal,0.15844755043403808,0,LOW,42.5443,25.3844,2025-08-19 10:43:58,32.7063,-97.2551,33.510110999999974,-54.53125400000002
146.25,3848.1,0.0,-102.04,-7840.98,44.14,Normal,0.06191462359886868,2,LOW,32.7063,-97.2551,2025-08-19 10:43:58,52.2313,10.0344,52.474567000000036,9.277037000000002
204.81,5196.84,14.31,-30.69,-6515.1,101.59,Normal,0.0326732671392479,2,LOW,52.2313,10.0344,2025-08-19 10:43:58,35.9648,140.3817,39.12011200000004,86.06239799999992
103.51,1424.94,-4.55,-101.3,-3771.9,263.72,Normal,0.07416600821108249,2,LOW,35.9648,140.3817,2025-08-19 10:43:58,53.5029,88.0387,50.539708000000026,58.283922000000054
247.71,9814.56,0.0,144.2,8389.619999999999,294.54,Normal,0.10934756737292023,2,LOW,53.5029,88.0387,2025-08-19 10:43:58,52.619,6.0632,46.54364399999999,8.27505800000002
152.21,4533.9,-5.53,-100.98,-8054.34,286.29,Normal,0.038068276354600084,2,LOW,52.619,6.0632,2025-08-19 10:43:58,51.8136,11.1015,48.71540200000002,9.399808999999996
225.55,9029.7,4.88,73.34,4495.800000000001,248.17,Normal,0.11979715990531892,2,LOW,51.8136,11.1015,2025-08-19 10:43:58,45.1374,-3.0767,44.226502999999994,-2.694629000000006
257.57,11917.68,0.0,2.680000000000007,-662.9400000000005,35.82,Normal,0.12602876908662458,0,LOW,45.1374,-3.0767,2025-08-19 10:43:58,36.2087,2.1518,34.384876000000034,0.4433249999999974
213.14,10927.08,0.0,-44.43000000000001,-990.6000000000004,259.99,Normal,0.14914679498206834,0,LOW,36.2087,2.1518,2025-08-19 10:43:58,33.8038,31.6631,36.466064000000024,21.002312000000003
227.35,12070.08,0.0,14.210000000000008,1143.0,163.16,Normal,0.16242944670242332,2,LOW,33.8038,31.6631,2025-08-19 10:43:58,34.4974,-77.3912,36.795973000000046,-55.72932100000002
240.45,10949.94,0.0,20.73999999999998,3581.4000000000005,201.46,Normal,0.1546548349112558,2,LOW,34.4974,-77.3912,2025-08-19 10:43:58,41.4391,-72.3162,38.64964900000003,-46.901014000000075
219.71,7368.54,0.0,-12.349999999999994,-3947.1600000000008,63.43,Normal,0.10414181528804572,2,LOW,41.4391,-72.3162,2025-08-19 10:43:58,40.9074,9.3831,42.81365500000002,15.01147000000001
227.27,11178.54,0.0,225.98,2903.220000000001,245.81,Normal,0.13158317826732124,2,LOW,40.9074,9.3831,2025-08-19 10:43:58,56.7124,61.5985,52.135082000000004,40.971100000000035
216.73,11102.34,0.0,-18.64000000000001,-220.9799999999996,274.49,Normal,0.1615404348256408,0,LOW,56.7124,61.5985,2025-08-19 10:43:58,45.9868,18.8332,44.64617100000004,0.09912899999999954
232.06,11315.7,0.0,2.050000000000012,1554.4800000000014,309.51,Normal,0.1690910422046451,2,LOW,45.9868,18.8332,2025-08-19 10:43:58,48.7159,-96.4874,45.813327000000044,-67.675451
253.11,10515.6,0.0,36.38000000000002,-586.7399999999998,143.01,Normal,0.14324954128022271,0,LOW,48.7159,-96.4874,2025-08-19 10:43:58,53.3114,0.2917,47.24052699999997,13.350857000000001
230.73,11361.42,0.0,73.84,3779.52,278.98,Normal,0.15755531648918952,2,LOW,53.3114,0.2917,2025-08-19 10:43:58,52.0783,18.1854,45.80351000000003,18.752742000000016
156.89,7581.9,0.0,50.64999999999999,1173.4799999999996,279.25,Normal,0.1118299161079831,2,LOW,52.0783,18.1854,2025-08-19 10:43:58,36.7422,126.8345,40.16471100000004,80.30794299999997
197.45,5196.84,0.0,-38.04000000000002,-6134.1,196.5,Normal,0.08597750676982818,2,LOW,36.7422,126.8345,2025-08-19 10:43:58,38.8212,-81.1389,40.048246999999954,-47.65810199999998
234.12,11658.6,0.0,36.670000000000016,6461.76,268.87,Normal,0.14434048130576765,2,LOW,38.8212,-81.1389,2025-08-19 10:43:58,41.3347,44.6407,40.465683999999946,29.577050999999965
212.47,10980.42,0.0,74.24000000000001,8694.42,216.73,Normal,0.10804354110620168,2,LOW,41.3347,44.6407,2025-08-19 10:43:58,5.4372,115.959,18.799168000000012,73.27439499999997
262.46,12969.24,-0.33,49.98999999999998,1988.82,227.14,Normal,0.10316897290455002,2,LOW,5.4372,115.959,2025-08-19 10:43:58,-34.8125,138.2136,-9.942909000000006,82.456152
63.09,1409.7,-2.6,-83.16,-2438.4,99.39,Normal,0.07421715746795132,2,LOW,-34.8125,138.2136,2025-08-19 10:43:58,49.7217,11.249,38.47821700000003,25.405089999999987
50.39,1272.54,-0.33,-101.21,-4259.58,49.97,Normal,0.05908769697417493,2,LOW,49.7217,11.249,2025-08-19 10:43:58,29.6869,-95.6084,31.545230000000018,-66.00430600000003
72.53,1752.6,0.0,-90.82,-1889.76,211.66,Normal,0.08427528110603566,2,LOW,29.6869,-95.6084,2025-08-19 10:43:58,40.8739,29.5688,41.17578800000002,19.126680000000007
163.35,3642.36,-2.6,-69.0,-4465.32,277.24,Normal,0.08235673688157524,2,LOW,40.8739,29.5688,2025-08-19 10:43:58,40.1162,27.2467,40.218747999999984,16.43508999999999
232.35,8107.68,-9.75,5.5,-2948.9400000000005,17.39,Normal,0.044799809838075966,2,LOW,40.1162,27.2467,2025-08-19 10:43:58,53.8655,7.239,49.20704999999995,10.412876000000006
226.85,11056.62,-10.4,221.71,411.4800000000014,206.1,Normal,0.044320714308506926,0,LOW,53.8655,7.239,2025-08-19 10:43:58,14.0964,75.0642,27.563697999999974,42.589391999999926
257.04,11292.84,0.0,-5.419999999999959,-1676.3999999999996,113.85,Normal,0.13959731263494662,2,LOW,14.0964,75.0642,2025-08-19 10:43:58,45.3337,8.8904,39.878121000000036,13.382549
102.22,1409.7,-2.6,102.22,114.29999999999995,314.8,Normal,0.047013434741733584,0,LOW,45.3337,8.8904,2025-08-19 10:43:58,52.6421,6.4291,47.109414000000015,16.735980999999995
151.6,5532.12,-6.18,79.07,3779.52,256.06,Normal,0.055808816007635986,2,LOW,52.6421,6.4291,2025-08-19 10:43:58,51.631,-7.5701,48.16525000000001,-1.9554909999999983
248.03,14127.48,0.0,242.89,411.4799999999996,91.31,Normal,0.05002481727256114,0,LOW,51.631,-7.5701,2025-08-19 10:43:58,33.6353,131.8809,34.390756999999965,79.00244700000007
250.17,9433.56,0.0,16.17999999999998,-2011.6800000000003,75.59,Normal,0.1249271256318028,2,LOW,33.6353,131.8809,2025-08-19 10:43:58,41.0308,2.5226,39.52770700000001,2.7376000000000005
201.89,11468.1,-5.2,-57.59000000000003,762.0,165.54,Normal,0.11018997298704969,0,LOW,41.0308,2.5226,2025-08-19 10:43:58,30.3814,-96.1891,33.12432100000004,-63.54678899999993
184.64,4853.94,-12.68,36.329999999999984,792.4799999999996,130.48,Normal,0.044072746350683034,0,LOW,30.3814,-96.1891,2025-08-19 10:43:58,-35.0959,-60.6627,-11.698196000000014,-51.671128999999944
226.56,12329.16,5.53,41.920000000000016,7475.22,274.56,Normal,0.09289593606251201,2,LOW,-35.0959,-60.6627,2025-08-19 10:43:58,45.5745,2.2781,38.23141400000004,-2.598766000000003
240.86,10165.08,0.0,14.300000000000011,-2164.08,286.89,Normal,0.144451173056743,2,LOW,45.5745,2.2781,2025-08-19 10:43:58,51.7024,-2.485,47.566992000000035,-7.2062620000000095
231.65,8663.94,7.15,-9.210000000000008,-1501.1399999999994,281.01,Normal,0.10458570228703346,2,LOW,51.7024,-2.485,2025-08-19 10:43:58,12.7605,120.0234,25.713460000000005,75.831803
118.43,5471.16,0.0,-29.419999999999987,1661.16,36.52,Normal,0.06933014723975811,2,LOW,12.7605,120.0234,2025-08-19 10:43:58,14.301,120.6569,21.828574999999983,79.86999799999997
96.72,1729.74,-0.98,-21.710000000000008,-3741.42,53.43,Normal,0.0681623143577122,2,LOW,14.301,120.6569,2025-08-19 10:43:58,51.1906,10.9365,42.76166699999997,-5.461259999999998
234.71,11414.76,0.65,98.45000000000002,9144.0,25.44,Normal,0.08318224277643471,2,LOW,51.1906,10.9365,2025-08-19 10:43:58,59.275,11.2965,51.50422599999999,6.230219999999999
159.3,5775.96,-11.7,-75.41,-5638.8,354.07,Normal,0.005984047760895672,2,LOW,59.275,11.2965,2025-08-19 10:43:58,51.496,22.9751,42.025910000000046,-0.017995000000001156
48.89,647.7,-0.65,-110.41,-5128.26,8.47,Normal,0.03552214823670419,2,LOW,51.496,22.9751,2025-08-19 10:43:58,50.7907,7.8075,43.51617299999998,8.686723000000002
221.25,11064.24,-4.88,172.36,10416.54,136.51,Normal,0.06422272292159248,2,LOW,50.7907,7.8075,2025-08-19 10:43:58,52.3791,4.9563,48.087919000000035,2.246862999999999
70.28,335.28,0.0,-150.97,-10728.96,132.33,Normal,0.06604118093500322,2,LOW,52.3791,4.9563,2025-08-19 10:43:58,41.1444,3.0745,40.69164100000003,-8.954623000000012
254.45,13647.42,-0.33,184.17,13312.14,102.97,Normal,0.010620548493057935,2,LOW,41.1444,3.0745,2025-08-19 10:43:58,34.405,-81.2919,39.15231300000003,-50.97673400000005
61.43,1562.1,0.0,-181.49,-9212.58,117.42,Normal,0.07527809090587412,2,LOW,34.405,-81.2919,2025-08-19 10:43:58,34.5653,-87.0654,34.07116200000005,-48.204693000000034
239.84,11361.42,0.33,178.41,9799.32,102.01,Normal,0.09565921118375054,2,LOW,34.5653,-87.0654,2025-08-19 10:43:58,14.8406,121.0546,25.38954899999999,71.2945060000001
148.31,4061.46,14.96,-113.58999999999996,-6537.96,357.42,Anomaly,-0.014833520773793074,5,MEDIUM,14.8406,121.0546,2025-08-19 10:43:58,52.5217,10.349,45.77394899999994,16.055176000000014
248.13,12923.52,0.0,56.16,8427.720000000001,155.24,Normal,0.09024012209571658,2,LOW,52.5217,10.349,2025-08-19 10:43:58,33.5251,-112.1179,35.465498999999966,-74.4958410000001
119.35,2065.02,-5.53,-126.24,-8305.8,269.75,Normal,0.059246840180931126,2,LOW,33.5251,-112.1179,2025-08-19 10:43:58,56.0596,37.9211,49.43636599999999,16.827398000000013
151.17,4381.5,-4.55,31.819999999999997,2316.48,334.39,Normal,0.05801360197802691,2,LOW,56.0596,37.9211,2025-08-19 10:43:58,58.0068,49.1483,51.22501000000004,40.77578599999995
234.7,10363.2,0.33,83.53,5981.700000000001,310.29,Normal,0.1299257879211097,2,LOW,58.0068,49.1483,2025-08-19 10:43:58,26.8771,-80.2442,28.55541400000001,-42.25906900000004
191.97,4495.8,0.0,191.84,213.36000000000055,288.92,Normal,0.07081474463429371,0,LOW,26.8771,-80.2442,2025-08-19 10:43:58,39.6755,-76.6044,38.446955999999965,-45.83093600000002
238.73,9890.76,6.18,153.37,9159.24,228.58,Normal,0.08391879830324706,2,LOW,39.6755,-76.6044,2025-08-19 10:43:58,42.0282,3.0203,38.24293000000006,6.0380420000000115
209.26,10546.08,0.0,-21.420000000000016,-259.0799999999999,176.48,Normal,0.15138668147062723,0,LOW,42.0282,3.0203,2025-08-19 10:43:58,45.1778,0.0323,43.168706,-7.008277000000004
222.65,12260.58,0.33,13.390000000000017,1714.5,212.26,Normal,0.16283049163299795,2,LOW,45.1778,0.0323,2025-08-19 10:43:58,47.2463,2.7458,45.03139799999994,2.919961000000001
212.03,11696.7,0.33,-27.129999999999995,807.7200000000012,160.29,Normal,0.14511602661770756,0,LOW,47.2463,2.7458,2025-08-19 10:43:58,44.2894,-88.4987,42.29516800000005,-38.51017700000005
85.36,731.52,10.73,-141.95,-9631.68,26.1,Normal,0.005867084071336515,2,LOW,44.2894,-88.4987,2025-08-19 10:43:58,40.2669,-79.9313,39.671377000000035,-50.36820200000007
227.31,10363.2,0.0,183.06,9867.9,302.9,Normal,0.10528207263871792,2,LOW,40.2669,-79.9313,2025-08-19 10:43:58,61.4679,23.9632,54.82056399999996,15.29474599999999
104.49,845.82,0.0,-95.56000000000002,-11452.86,334.95,Normal,0.027160610921129313,2,LOW,61.4679,23.9632,2025-08-19 10:43:58,53.3107,-6.8051,47.25596,-3.8056169999999936
235.25,12275.82,0.0,130.76,11430.0,77.24,Normal,0.07415038232711607,2,LOW,53.3107,-6.8051,2025-08-19 10:43:58,40.5225,-79.8768,36.29189400000001,-59.362714
63.28,1927.86,2.28,-145.95,-4785.360000000001,77.32,Normal,0.04802184658781883,2,LOW,40.5225,-79.8768,2025-08-19 10:43:58,48.2648,8.4246,42.05960899999997,1.5032949999999992
251.63,11125.2,-0.33,153.51999999999998,10248.9,178.71,Normal,0.09260220107282557,2,LOW,48.2648,8.4246,2025-08-19 10:43:58,38.0249,-87.6357,37.170057999999955,-52.20780899999996
245.59,10370.82,-0.33,5.75,-990.6000000000004,226.1,Normal,0.15759891724476127,0,LOW,38.0249,-87.6357,2025-08-19 10:43:58,51.0411,-3.9883,48.22485200000001,-7.972455999999994
261.9,10599.42,5.2,11.639999999999986,-1623.0599999999995,284.45,Normal,0.09363192608146714,2,LOW,51.0411,-3.9883,2025-08-19 10:43:58,51.233,-9.5462,45.29723900000006,-4.040949999999999
